tipSampleSeparation,vDeflection,height,head-height,smoothedCapacitiveSensorHeight,capacitiveSensorHeight,smoothedMeasuredHeight,measuredHeight,seriesTime,time
2.6774464e-07,3.1592423e-11,8.276546e-06,6.524153e-06,2.676298e-07,2.6755356e-07,2.676298e-07,2.6755356e-07,0.020875,0.020875
2.6747315e-07,-1.5691648e-11,8.2764e-06,6.524038e-06,2.675302e-07,2.6751803e-07,2.675302e-07,2.6751803e-07,0.020925,0.020925
2.675795e-07,4.095453e-11,8.276254e-06,6.523923e-06,2.674306e-07,2.6742913e-07,2.674306e-07,2.6742913e-07,0.020975,0.020975
2.672607e-07,-1.9345121e-11,8.276098e-06,6.5238e-06,2.6733102e-07,2.6767802e-07,2.6733102e-07,2.6767802e-07,0.021025,0.021025
2.6707065e-07,-4.4103575e-11,8.275933e-06,6.5236704e-06,2.6723097e-07,2.6757135e-07,2.6723097e-07,2.6757135e-07,0.021075,0.021075
2.6712704e-07,-1.1970196e-12,8.275779e-06,6.5235477e-06,2.6713138e-07,2.6709134e-07,2.6713138e-07,2.6709134e-07,0.021125,0.021125
2.6717728e-07,4.0022978e-11,8.275636e-06,6.523436e-06,2.670318e-07,2.6677134e-07,2.670318e-07,2.6677134e-07,0.021175,0.021175
2.669228e-07,-2.5899786e-12,8.275503e-06,6.5233307e-06,2.669322e-07,2.6673578e-07,2.669322e-07,2.6673578e-07,0.021225,0.021225
2.6671904e-07,-3.1118882e-11,8.275359e-06,6.523217e-06,2.6683216e-07,2.66878e-07,2.6683216e-07,2.66878e-07,0.021275,0.021275
2.668066e-07,2.0361688e-11,8.275208e-06,6.5230975e-06,2.6673257e-07,2.6693135e-07,2.6673257e-07,2.6693135e-07,0.021325,0.021325
2.666536e-07,5.6695005e-12,8.275043e-06,6.5229683e-06,2.6663298e-07,2.6693135e-07,2.6663298e-07,2.6693135e-07,0.021375,0.021375
2.666109e-07,2.1317543e-11,8.274895e-06,6.522851e-06,2.665334e-07,2.6630912e-07,2.665334e-07,2.6630912e-07,0.021425,0.021425
2.6651975e-07,2.3764612e-11,8.274763e-06,6.5227473e-06,2.6643335e-07,2.6613134e-07,2.6643335e-07,2.6613134e-07,0.021475,0.021475
2.6616092e-07,-4.754617e-11,8.274617e-06,6.5226327e-06,2.6633376e-07,2.6661135e-07,2.6633376e-07,2.6661135e-07,0.021525,0.021525
2.6615834e-07,-2.08605e-11,8.2744555e-06,6.522505e-06,2.6623417e-07,2.6641578e-07,2.6623417e-07,2.6641578e-07,0.021575,0.021575
2.662008e-07,1.8337437e-11,8.274301e-06,6.5223835e-06,2.6613412e-07,2.662558e-07,2.6613412e-07,2.662558e-07,0.021625,0.021625
2.660627e-07,7.742428e-12,8.274156e-06,6.522269e-06,2.6603453e-07,2.6586466e-07,2.6603453e-07,2.6586466e-07,0.021675,0.021675
2.65969e-07,9.368269e-12,8.274016e-06,6.522159e-06,2.6593494e-07,2.658469e-07,2.6593494e-07,2.658469e-07,0.021725,0.021725
2.6588086e-07,1.2636541e-11,8.273867e-06,6.5220415e-06,2.658349e-07,2.6586466e-07,2.658349e-07,2.6586466e-07,0.021775,0.021775
2.657456e-07,2.8274035e-12,8.27372e-06,6.521925e-06,2.657353e-07,2.6572243e-07,2.657353e-07,2.6572243e-07,0.021825,0.021825
2.6571138e-07,2.0806584e-11,8.273574e-06,6.5218105e-06,2.6563572e-07,2.656158e-07,2.6563572e-07,2.656158e-07,0.021875,0.021875
2.6551348e-07,-6.1064283e-12,8.273423e-06,6.5216914e-06,2.6553568e-07,2.6565135e-07,2.6553568e-07,2.6565135e-07,0.021925,0.021925
2.6542344e-07,-3.4827818e-12,8.273274e-06,6.5215736e-06,2.6543609e-07,2.6536688e-07,2.6543609e-07,2.6536688e-07,0.021975,0.021975
2.6541537e-07,2.169293e-11,8.273134e-06,6.5214635e-06,2.653365e-07,2.65118e-07,2.653365e-07,2.65118e-07,0.022025,0.022025
2.6511717e-07,-3.2814123e-11,8.272997e-06,6.5213553e-06,2.6523645e-07,2.6504688e-07,2.6523645e-07,2.6504688e-07,0.022075,0.022075
2.651524e-07,4.273386e-12,8.27286e-06,6.521247e-06,2.6513686e-07,2.6490466e-07,2.6513686e-07,2.6490466e-07,0.022125,0.022125
2.651378e-07,2.7780242e-11,8.27272e-06,6.5211375e-06,2.6503682e-07,2.6502912e-07,2.6503682e-07,2.6502912e-07,0.022175,0.022175
2.6493768e-07,1.2548546e-13,8.272569e-06,6.5210183e-06,2.6493723e-07,2.6497577e-07,2.6493723e-07,2.6497577e-07,0.022225,0.022225
2.6479205e-07,-1.2544617e-11,8.272419e-06,6.5209e-06,2.6483764e-07,2.6490466e-07,2.6483764e-07,2.6490466e-07,0.022275,0.022275
2.6487757e-07,3.8503332e-11,8.272271e-06,6.520783e-06,2.647376e-07,2.64638e-07,2.647376e-07,2.64638e-07,0.022325,0.022325
2.6473546e-07,2.680454e-11,8.2721335e-06,6.5206746e-06,2.64638e-07,2.6442467e-07,2.64638e-07,2.6442467e-07,0.022375,0.022375
2.647603e-07,6.11636e-11,8.271996e-06,6.520567e-06,2.6453796e-07,2.64318e-07,2.6453796e-07,2.64318e-07,0.022425,0.022425
2.6438212e-07,-1.5471714e-11,8.271861e-06,6.5204595e-06,2.6443837e-07,2.6424686e-07,2.6443837e-07,2.6424686e-07,0.022475,0.022475
2.6431934e-07,-5.2276634e-12,8.271715e-06,6.5203444e-06,2.6433833e-07,2.64318e-07,2.6433833e-07,2.64318e-07,0.022525,0.022525
2.6426696e-07,7.762511e-12,8.271576e-06,6.520235e-06,2.6423874e-07,2.6392686e-07,2.6423874e-07,2.6392686e-07,0.022575,0.022575
2.6415987e-07,5.6973666e-12,8.271444e-06,6.520131e-06,2.6413915e-07,2.6394466e-07,2.6413915e-07,2.6394466e-07,0.022625,0.022625
2.6395398e-07,-2.3414333e-11,8.271298e-06,6.5200156e-06,2.640391e-07,2.64158e-07,2.640391e-07,2.64158e-07,0.022675,0.022675
2.6393286e-07,-1.8324665e-12,8.271142e-06,6.519893e-06,2.639395e-07,2.6408688e-07,2.639395e-07,2.6408688e-07,0.022725,0.022725
2.638617e-07,6.115758e-12,8.27099e-06,6.5197733e-06,2.6383947e-07,2.638202e-07,2.6383947e-07,2.638202e-07,0.022775,0.022775
2.6387093e-07,3.6050905e-11,8.270846e-06,6.519659e-06,2.6373988e-07,2.6371353e-07,2.6373988e-07,2.6371353e-07,0.022825,0.022825
2.6359507e-07,-1.2319248e-11,8.2706965e-06,6.5195422e-06,2.6363983e-07,2.636602e-07,2.6363983e-07,2.636602e-07,0.022875,0.022875
2.634906e-07,-1.3660307e-11,8.270554e-06,6.519429e-06,2.6354024e-07,2.6332242e-07,2.6354024e-07,2.6332242e-07,0.022925,0.022925
2.6357066e-07,3.5886502e-11,8.270413e-06,6.5193185e-06,2.634402e-07,2.6335798e-07,2.634402e-07,2.6335798e-07,0.022975,0.022975
2.6337574e-07,9.662219e-12,8.270268e-06,6.5192044e-06,2.633406e-07,2.633402e-07,2.633406e-07,2.633402e-07,0.023025,0.023025
2.6316988e-07,-1.944948e-11,8.270118e-06,6.519086e-06,2.6324057e-07,2.6332242e-07,2.6324057e-07,2.6332242e-07,0.023075,0.023075
2.632085e-07,1.8574028e-11,8.26997e-06,6.518969e-06,2.6314098e-07,2.6303798e-07,2.6314098e-07,2.6303798e-07,0.023125,0.023125
2.6292454e-07,-3.2021285e-11,8.269827e-06,6.518857e-06,2.6304093e-07,2.6302018e-07,2.6304093e-07,2.6302018e-07,0.023175,0.023175
2.629774e-07,9.922776e-12,8.269677e-06,6.5187387e-06,2.6294134e-07,2.6287796e-07,2.6294134e-07,2.6287796e-07,0.023225,0.023225
2.6294987e-07,2.986228e-11,8.269548e-06,6.5186364e-06,2.628413e-07,2.6227352e-07,2.628413e-07,2.6227352e-07,0.023275,0.023275
2.6266883e-07,-2.0044348e-11,8.269424e-06,6.518539e-06,2.627417e-07,2.6243353e-07,2.627417e-07,2.6243353e-07,0.023325,0.023325
2.6264283e-07,3.190045e-13,8.26928e-06,6.518426e-06,2.6264166e-07,2.6277132e-07,2.6264166e-07,2.6277132e-07,0.023375,0.023375
2.6247147e-07,-1.9423995e-11,8.2691195e-06,6.5182985e-06,2.6254207e-07,2.629313e-07,2.6254207e-07,2.629313e-07,0.023425,0.023425
2.6248628e-07,1.217124e-11,8.268951e-06,6.518166e-06,2.6244203e-07,2.627891e-07,2.6244203e-07,2.627891e-07,0.023475,0.023475
2.6235946e-07,4.8080806e-12,8.268795e-06,6.518043e-06,2.6234198e-07,2.6234463e-07,2.6234198e-07,2.6234463e-07,0.023525,0.023525
2.6219118e-07,-1.4087221e-11,8.268648e-06,6.517928e-06,2.622424e-07,2.6223796e-07,2.622424e-07,2.6223796e-07,0.023575,0.023575
2.6232757e-07,5.0947597e-11,8.268498e-06,6.517809e-06,2.6214235e-07,2.6211353e-07,2.6214235e-07,2.6211353e-07,0.023625,0.023625
2.6215446e-07,3.0727757e-11,8.268358e-06,6.5176987e-06,2.6204276e-07,2.618646e-07,2.6204276e-07,2.618646e-07,0.023675,0.023675
2.6182045e-07,-3.3633672e-11,8.268224e-06,6.5175927e-06,2.6194272e-07,2.6166907e-07,2.6194272e-07,2.6166907e-07,0.023725,0.023725
2.6185157e-07,2.3235793e-12,8.2680845e-06,6.5174827e-06,2.6184313e-07,2.618291e-07,2.6184313e-07,2.618291e-07,0.023775,0.023775
2.6171818e-07,-6.8497504e-12,8.267934e-06,6.517365e-06,2.6174308e-07,2.6168684e-07,2.6174308e-07,2.6168684e-07,0.023825,0.023825
2.615397e-07,-2.842937e-11,8.267787e-06,6.517249e-06,2.6164304e-07,2.6172242e-07,2.6164304e-07,2.6172242e-07,0.023875,0.023875
2.6156923e-07,7.086397e-12,8.267635e-06,6.517129e-06,2.6154345e-07,2.615624e-07,2.6154345e-07,2.615624e-07,0.023925,0.023925
2.6143874e-07,-1.2834065e-12,8.267491e-06,6.517015e-06,2.614434e-07,2.6131352e-07,2.614434e-07,2.6131352e-07,0.023975,0.023975
2.6147566e-07,3.6263284e-11,8.267349e-06,6.516903e-06,2.613438e-07,2.612424e-07,2.613438e-07,2.612424e-07,0.024025,0.024025
2.611844e-07,-1.6336479e-11,8.267204e-06,6.5167887e-06,2.6124377e-07,2.611535e-07,2.6124377e-07,2.611535e-07,0.024075,0.024075
2.612814e-07,3.787265e-11,8.267069e-06,6.5166823e-06,2.6114373e-07,2.6079795e-07,2.6114373e-07,2.6079795e-07,0.024125,0.024125
2.6122908e-07,5.087164e-11,8.266931e-06,6.5165736e-06,2.6104414e-07,2.6097572e-07,2.6104414e-07,2.6097572e-07,0.024175,0.024175
2.6092093e-07,-6.372742e-12,8.266785e-06,6.5164586e-06,2.609441e-07,2.608513e-07,2.609441e-07,2.608513e-07,0.024225,0.024225
2.6090362e-07,1.6383577e-11,8.266648e-06,6.516351e-06,2.6084405e-07,2.6062017e-07,2.6084405e-07,2.6062017e-07,0.024275,0.024275
2.6060493e-07,-3.8379605e-11,8.266503e-06,6.5162358e-06,2.6074446e-07,2.6074463e-07,2.6074446e-07,2.6074463e-07,0.024325,0.024325
2.606736e-07,8.0237015e-12,8.266361e-06,6.5161244e-06,2.606444e-07,2.6038907e-07,2.606444e-07,2.6038907e-07,0.024375,0.024375
2.606973e-07,4.2064893e-11,8.26623e-06,6.516021e-06,2.6054437e-07,2.601757e-07,2.6054437e-07,2.601757e-07,0.024425,0.024425
2.6057094e-07,3.4701686e-11,8.266102e-06,6.51592e-06,2.6044478e-07,2.6005128e-07,2.6044478e-07,2.6005128e-07,0.024475,0.024475
2.6022437e-07,-3.3112343e-11,8.265963e-06,6.5158106e-06,2.6034473e-07,2.6037128e-07,2.6034473e-07,2.6037128e-07,0.024525,0.024525
2.6021303e-07,-8.7136375e-12,8.265814e-06,6.5156933e-06,2.602447e-07,2.602646e-07,2.602447e-07,2.602646e-07,0.024575,0.024575
2.601428e-07,-6.329855e-13,8.265667e-06,6.5155773e-06,2.601451e-07,2.5998017e-07,2.601451e-07,2.5998017e-07,0.024625,0.024625
2.5999734e-07,-1.3126441e-11,8.26553e-06,6.5154695e-06,2.6004506e-07,2.5992685e-07,2.6004506e-07,2.5992685e-07,0.024675,0.024675
2.5989164e-07,-1.468823e-11,8.265389e-06,6.515358e-06,2.59945e-07,2.5960685e-07,2.59945e-07,2.5960685e-07,0.024725,0.024725
2.6000393e-07,4.3600356e-11,8.2652605e-06,6.515257e-06,2.5984542e-07,2.5958906e-07,2.5984542e-07,2.5958906e-07,0.024775,0.024775
2.5969396e-07,-1.4147339e-11,8.265119e-06,6.5151453e-06,2.5974538e-07,2.5969572e-07,2.5974538e-07,2.5969572e-07,0.024825,0.024825
2.596463e-07,2.645145e-13,8.264974e-06,6.515031e-06,2.5964533e-07,2.5950015e-07,2.5964533e-07,2.5950015e-07,0.024875,0.024875
2.594475e-07,-2.6904541e-11,8.264835e-06,6.514921e-06,2.595453e-07,2.5941128e-07,2.595453e-07,2.5941128e-07,0.024925,0.024925
2.5940244e-07,-1.1901121e-11,8.264691e-06,6.5148083e-06,2.594457e-07,2.5934017e-07,2.594457e-07,2.5934017e-07,0.024975,0.024975
2.5940213e-07,1.5535151e-11,8.264549e-06,6.5146965e-06,2.5934565e-07,2.5925127e-07,2.5934565e-07,2.5925127e-07,0.025025,0.025025
2.5926155e-07,4.3838874e-12,8.264402e-06,6.5145805e-06,2.592456e-07,2.592335e-07,2.592456e-07,2.592335e-07,0.025075,0.025075
2.590313e-07,-3.1553527e-11,8.264263e-06,6.51447e-06,2.5914602e-07,2.5878904e-07,2.5914602e-07,2.5878904e-07,0.025125,0.025125
2.5897342e-07,-1.9958467e-11,8.26413e-06,6.514366e-06,2.5904598e-07,2.5887795e-07,2.5904598e-07,2.5887795e-07,0.025175,0.025175
2.5894408e-07,-5.1343646e-13,8.263989e-06,6.5142544e-06,2.5894593e-07,2.5877128e-07,2.5894593e-07,2.5877128e-07,0.025225,0.025225
2.587939e-07,-1.4304912e-11,8.26385e-06,6.514145e-06,2.588459e-07,2.587535e-07,2.588459e-07,2.587535e-07,0.025275,0.025275
2.5868292e-07,-1.7438509e-11,8.263699e-06,6.5140257e-06,2.587463e-07,2.5893127e-07,2.587463e-07,2.5893127e-07,0.025325,0.025325
2.5861084e-07,-9.746348e-12,8.263548e-06,6.5139066e-06,2.5864625e-07,2.5862906e-07,2.5864625e-07,2.5862906e-07,0.025375,0.025375
2.586849e-07,3.814926e-11,8.2634015e-06,6.513791e-06,2.585462e-07,2.5855792e-07,2.585462e-07,2.5855792e-07,0.025425,0.025425
2.5828015e-07,-4.5664906e-11,8.2632405e-06,6.513665e-06,2.5844616e-07,2.5878904e-07,2.5844616e-07,2.5878904e-07,0.025475,0.025475
2.5831042e-07,-9.822383e-12,8.263088e-06,6.513544e-06,2.5834612e-07,2.5823792e-07,2.5834612e-07,2.5823792e-07,0.025525,0.025525
2.5832648e-07,2.199356e-11,8.262945e-06,6.5134313e-06,2.5824653e-07,2.581846e-07,2.5824653e-07,2.581846e-07,0.025575,0.025575
2.5814992e-07,9.437455e-13,8.262802e-06,6.513319e-06,2.5814649e-07,2.5791792e-07,2.5814649e-07,2.5791792e-07,0.025625,0.025625
2.5806227e-07,4.3533076e-12,8.2626675e-06,6.513213e-06,2.5804644e-07,2.5770458e-07,2.5804644e-07,2.5770458e-07,0.025675,0.025675
2.5816948e-07,6.1361576e-11,8.262539e-06,6.513112e-06,2.579464e-07,2.5763347e-07,2.579464e-07,2.5763347e-07,0.025725,0.025725
2.5791348e-07,1.8342444e-11,8.2624e-06,6.513002e-06,2.578468e-07,2.577935e-07,2.578468e-07,2.577935e-07,0.025775,0.025775
2.577562e-07,2.5906905e-12,8.262248e-06,6.512882e-06,2.5774676e-07,2.577935e-07,2.5774676e-07,2.577935e-07,0.025825,0.025825
2.5776703e-07,3.309098e-11,8.262104e-06,6.5127683e-06,2.5764672e-07,2.5763347e-07,2.5764672e-07,2.5763347e-07,0.025875,0.025875
2.5750845e-07,-1.0519737e-11,8.261954e-06,6.5126496e-06,2.5754667e-07,2.575268e-07,2.5754667e-07,2.575268e-07,0.025925,0.025925
2.574561e-07,2.6029344e-12,8.261815e-06,6.512541e-06,2.5744663e-07,2.5710014e-07,2.5744663e-07,2.5710014e-07,0.025975,0.025975
2.57192e-07,-4.2526555e-11,8.261684e-06,6.5124377e-06,2.5734658e-07,2.570468e-07,2.5734658e-07,2.570468e-07,0.026025,0.026025
2.5720158e-07,-1.24942895e-11,8.261543e-06,6.5123268e-06,2.57247e-07,2.572068e-07,2.57247e-07,2.572068e-07,0.026075,0.026075
2.5711753e-07,-8.09576e-12,8.261401e-06,6.5122144e-06,2.5714695e-07,2.5695792e-07,2.5714695e-07,2.5695792e-07,0.026125,0.026125
2.5720618e-07,4.3808703e-11,8.2612605e-06,6.512104e-06,2.570469e-07,2.5702903e-07,2.570469e-07,2.5702903e-07,0.026175,0.026175
2.569325e-07,-3.9521394e-12,8.2611e-06,6.511978e-06,2.5694686e-07,2.5738458e-07,2.5694686e-07,2.5738458e-07,0.026225,0.026225
2.5664687e-07,-5.5006635e-11,8.260934e-06,6.5118465e-06,2.5684682e-07,2.5701124e-07,2.5684682e-07,2.5701124e-07,0.026275,0.026275
2.5684253e-07,2.6337372e-11,8.26078e-06,6.511725e-06,2.5674677e-07,2.5701124e-07,2.5674677e-07,2.5701124e-07,0.026325,0.026325
2.5665537e-07,2.3736256e-12,8.260617e-06,6.511596e-06,2.5664673e-07,2.5686901e-07,2.5664673e-07,2.5686901e-07,0.026375,0.026375
2.566444e-07,2.6754628e-11,8.260463e-06,6.5114755e-06,2.5654714e-07,2.5663792e-07,2.5654714e-07,2.5663792e-07,0.026425,0.026425
2.5646705e-07,5.4840624e-12,8.260307e-06,6.5113527e-06,2.564471e-07,2.5662013e-07,2.564471e-07,2.5662013e-07,0.026475,0.026475
2.5634577e-07,-3.514852e-13,8.26016e-06,6.5112363e-06,2.5634705e-07,2.5610458e-07,2.5634705e-07,2.5610458e-07,0.026525,0.026525
2.5635114e-07,2.864771e-11,8.26002e-06,6.5111262e-06,2.56247e-07,2.562468e-07,2.56247e-07,2.562468e-07,0.026575,0.026575
2.5615756e-07,2.9179432e-12,8.259868e-06,6.511006e-06,2.5614696e-07,2.5621125e-07,2.5614696e-07,2.5621125e-07,0.026625,0.026625
2.561467e-07,2.7449099e-11,8.259722e-06,6.5108907e-06,2.5604692e-07,2.5601568e-07,2.5604692e-07,2.5601568e-07,0.026675,0.026675
2.559974e-07,1.3896053e-11,8.2595725e-06,6.5107733e-06,2.5594687e-07,2.5594457e-07,2.5594687e-07,2.5594457e-07,0.026725,0.026725
2.5597788e-07,3.6051898e-11,8.259429e-06,6.5106597e-06,2.5584683e-07,2.5573124e-07,2.5584683e-07,2.5573124e-07,0.026775,0.026775
2.5580596e-07,1.6273633e-11,8.259291e-06,6.5105514e-06,2.5574678e-07,2.5537568e-07,2.5574678e-07,2.5537568e-07,0.026825,0.026825
2.555809e-07,-1.8242128e-11,8.2591605e-06,6.5104487e-06,2.556472e-07,2.5541124e-07,2.556472e-07,2.5541124e-07,0.026875,0.026875
2.5559734e-07,1.38034514e-11,8.259018e-06,6.510336e-06,2.5554715e-07,2.554468e-07,2.5554715e-07,2.554468e-07,0.026925,0.026925
2.5542172e-07,-6.9814597e-12,8.258881e-06,6.510228e-06,2.554471e-07,2.551979e-07,2.554471e-07,2.551979e-07,0.026975,0.026975
2.5530082e-07,-1.2719889e-11,8.2587385e-06,6.510116e-06,2.5534706e-07,2.553579e-07,2.5534706e-07,2.553579e-07,0.027025,0.027025
2.5529883e-07,1.4248383e-11,8.258591e-06,6.51e-06,2.5524702e-07,2.55109e-07,2.5524702e-07,2.55109e-07,0.027075,0.027075
2.5510474e-07,-1.1622674e-11,8.258451e-06,6.5098893e-06,2.5514697e-07,2.5500233e-07,2.5514697e-07,2.5500233e-07,0.027125,0.027125
2.550214e-07,-7.0210482e-12,8.258313e-06,6.50978e-06,2.5504693e-07,2.5489567e-07,2.5504693e-07,2.5489567e-07,0.027175,0.027175
2.5499105e-07,1.2150242e-11,8.258167e-06,6.5096656e-06,2.5494688e-07,2.5494901e-07,2.5494688e-07,2.5494901e-07,0.027225,0.027225
2.547925e-07,-1.494819e-11,8.258019e-06,6.5095487e-06,2.5484684e-07,2.548068e-07,2.5484684e-07,2.548068e-07,0.027275,0.027275
2.546507e-07,-2.6435002e-11,8.257872e-06,6.5094328e-06,2.547468e-07,2.548779e-07,2.547468e-07,2.548779e-07,0.027325,0.027325
2.5469927e-07,1.4449494e-11,8.257711e-06,6.5093054e-06,2.5464675e-07,2.5496678e-07,2.5464675e-07,2.5496678e-07,0.027375,0.027375
2.5461705e-07,1.9351356e-11,8.25755e-06,6.509179e-06,2.545467e-07,2.5459346e-07,2.545467e-07,2.5459346e-07,0.027425,0.027425
2.544759e-07,8.041146e-12,8.257402e-06,6.509062e-06,2.5444666e-07,2.5448676e-07,2.5444666e-07,2.5448676e-07,0.027475,0.027475
2.5434613e-07,-1.3439952e-13,8.257256e-06,6.508947e-06,2.5434662e-07,2.542379e-07,2.5434662e-07,2.542379e-07,0.027525,0.027525
2.5431572e-07,1.9019234e-11,8.2571105e-06,6.508833e-06,2.5424657e-07,2.5429122e-07,2.5424657e-07,2.5429122e-07,0.027575,0.027575
2.5422878e-07,2.2623054e-11,8.256964e-06,6.508717e-06,2.5414653e-07,2.53989e-07,2.5414653e-07,2.53989e-07,0.027625,0.027625
2.54211e-07,4.524692e-11,8.256828e-06,6.5086097e-06,2.5404648e-07,2.5379344e-07,2.5404648e-07,2.5379344e-07,0.027675,0.027675
2.539094e-07,-1.0187291e-11,8.256686e-06,6.508498e-06,2.5394644e-07,2.5393567e-07,2.5394644e-07,2.5393567e-07,0.027725,0.027725
2.5374948e-07,-2.666313e-11,8.256537e-06,6.5083805e-06,2.538464e-07,2.53829e-07,2.538464e-07,2.53829e-07,0.027775,0.027775
2.5373822e-07,-2.2379314e-12,8.256392e-06,6.508266e-06,2.5374635e-07,2.5359788e-07,2.5374635e-07,2.5359788e-07,0.027825,0.027825
2.5368269e-07,1.000173e-11,8.256256e-06,6.508158e-06,2.536463e-07,2.5347344e-07,2.536463e-07,2.5347344e-07,0.027875,0.027875
2.5352676e-07,-5.3614864e-12,8.256112e-06,6.508045e-06,2.5354626e-07,2.53509e-07,2.5354626e-07,2.53509e-07,0.027925,0.027925
2.5338315e-07,-1.735163e-11,8.255959e-06,6.5079253e-06,2.5344622e-07,2.5363343e-07,2.5344622e-07,2.5363343e-07,0.027975,0.027975
2.5332625e-07,-5.482829e-12,8.255809e-06,6.5078066e-06,2.5334617e-07,2.5315342e-07,2.5334617e-07,2.5315342e-07,0.028025,0.028025
2.5328245e-07,9.9886575e-12,8.2556635e-06,6.5076915e-06,2.5324613e-07,2.5354456e-07,2.5324613e-07,2.5354456e-07,0.028075,0.028075
2.5312306e-07,-6.337053e-12,8.2555e-06,6.507563e-06,2.5314608e-07,2.5320676e-07,2.5314608e-07,2.5320676e-07,0.028125,0.028125
2.5301833e-07,-7.625099e-12,8.255366e-06,6.5074573e-06,2.5304604e-07,2.525312e-07,2.5304604e-07,2.525312e-07,0.028175,0.028175
2.529379e-07,-2.228765e-12,8.255237e-06,6.507356e-06,2.52946e-07,2.5276233e-07,2.52946e-07,2.5276233e-07,0.028225,0.028225
2.528177e-07,-7.772937e-12,8.255095e-06,6.5072436e-06,2.5284595e-07,2.5283342e-07,2.5284595e-07,2.5283342e-07,0.028275,0.028275
2.5263103e-07,-3.1604233e-11,8.25494e-06,6.507122e-06,2.527459e-07,2.52869e-07,2.527459e-07,2.52869e-07,0.028325,0.028325
2.5247118e-07,-4.8053554e-11,8.254792e-06,6.5070053e-06,2.5264586e-07,2.5254897e-07,2.5264586e-07,2.5254897e-07,0.028375,0.028375
2.5251563e-07,-8.308133e-12,8.254655e-06,6.5068966e-06,2.5254582e-07,2.5226453e-07,2.5254582e-07,2.5226453e-07,0.028425,0.028425
2.5248826e-07,1.168436e-11,8.254518e-06,6.5067893e-06,2.5244577e-07,2.5233564e-07,2.5244577e-07,2.5233564e-07,0.028475,0.028475
2.5230972e-07,-9.904098e-12,8.254374e-06,6.5066756e-06,2.5234573e-07,2.5230008e-07,2.5234573e-07,2.5230008e-07,0.028525,0.028525
2.5217633e-07,-1.9077427e-11,8.254224e-06,6.5065565e-06,2.5224568e-07,2.5230008e-07,2.5224568e-07,2.5230008e-07,0.028575,0.028575
2.5215655e-07,2.998956e-12,8.254078e-06,6.5064423e-06,2.5214564e-07,2.5199788e-07,2.5214564e-07,2.5199788e-07,0.028625,0.028625
2.519441e-07,-2.7922891e-11,8.253934e-06,6.5063286e-06,2.520456e-07,2.5208675e-07,2.520456e-07,2.5208675e-07,0.028675,0.028675
2.5182618e-07,-3.2840116e-11,8.253783e-06,6.5062095e-06,2.5194555e-07,2.5194453e-07,2.5194555e-07,2.5194453e-07,0.028725,0.028725
2.5180324e-07,-1.1629088e-11,8.253643e-06,6.5060985e-06,2.518455e-07,2.5155342e-07,2.518455e-07,2.5155342e-07,0.028775,0.028775
2.5178863e-07,1.18777896e-11,8.253505e-06,6.5059908e-06,2.5174546e-07,2.5171343e-07,2.5174546e-07,2.5171343e-07,0.028825,0.028825
2.5170587e-07,1.6629522e-11,8.253352e-06,6.5058694e-06,2.5164542e-07,2.5183786e-07,2.5164542e-07,2.5183786e-07,0.028875,0.028875
2.5159318e-07,1.3275286e-11,8.253194e-06,6.505745e-06,2.5154492e-07,2.51749e-07,2.5154492e-07,2.51749e-07,0.028925,0.028925
2.5156854e-07,3.4018316e-11,8.25304e-06,6.505624e-06,2.5144487e-07,2.5144675e-07,2.5144487e-07,2.5144675e-07,0.028975,0.028975
2.512512e-07,-2.5751484e-11,8.252894e-06,6.505509e-06,2.5134483e-07,2.5123342e-07,2.5134483e-07,2.5123342e-07,0.029025,0.029025
2.5118902e-07,-1.5339648e-11,8.252754e-06,6.5053982e-06,2.5124478e-07,2.5110896e-07,2.5124478e-07,2.5110896e-07,0.029075,0.029075
2.512459e-07,2.7823018e-11,8.252613e-06,6.505287e-06,2.5114474e-07,2.5098453e-07,2.5114474e-07,2.5098453e-07,0.029125,0.029125
2.5119715e-07,4.1934657e-11,8.252469e-06,6.505174e-06,2.510447e-07,2.510912e-07,2.510447e-07,2.510912e-07,0.029175,0.029175
2.5095082e-07,1.6970533e-12,8.252317e-06,6.5050535e-06,2.5094465e-07,2.510912e-07,2.5094465e-07,2.510912e-07,0.029225,0.029225
2.5086425e-07,5.3980128e-12,8.252162e-06,6.5049317e-06,2.508446e-07,2.5086007e-07,2.508446e-07,2.5086007e-07,0.029275,0.029275
2.5073493e-07,-2.6538984e-12,8.252016e-06,6.5048175e-06,2.5074456e-07,2.5061118e-07,2.5074456e-07,2.5061118e-07,0.029325,0.029325
2.5054138e-07,-2.8374848e-11,8.251878e-06,6.5047084e-06,2.5064452e-07,2.5048675e-07,2.5064452e-07,2.5048675e-07,0.029375,0.029375
2.5046103e-07,-2.2828338e-11,8.251732e-06,6.5045924e-06,2.5054402e-07,2.5054007e-07,2.5054402e-07,2.5054007e-07,0.029425,0.029425
2.505147e-07,1.9451317e-11,8.251592e-06,6.5044824e-06,2.5044397e-07,2.5023786e-07,2.5044397e-07,2.5023786e-07,0.029475,0.029475
2.5033296e-07,-3.0201514e-12,8.251449e-06,6.5043696e-06,2.5034393e-07,2.5030894e-07,2.5034393e-07,2.5030894e-07,0.029525,0.029525
2.504234e-07,4.9378807e-11,8.2513025e-06,6.504254e-06,2.502439e-07,2.5023786e-07,2.502439e-07,2.5023786e-07,0.029575,0.029575
