tipSampleSeparation,vDeflection,height,head-height,smoothedCapacitiveSensorHeight,capacitiveSensorHeight,smoothedMeasuredHeight,measuredHeight,seriesTime,time
2.9416935e-07,-5.903139e-11,8.324337e-06,6.561825e-06,2.9438394e-07,2.9423163e-07,2.9438394e-07,2.9423163e-07,4.9771266,0.06692677
2.9516386e-07,-6.2661695e-11,8.325661e-06,6.562869e-06,2.9539166e-07,2.953094e-07,2.9539166e-07,2.953094e-07,4.977327,0.06712685
2.9608873e-07,-8.54533e-11,8.3270015e-06,6.5639256e-06,2.9639938e-07,2.9616274e-07,2.9639938e-07,2.9616274e-07,4.977527,0.06732693
2.970784e-07,-9.0295924e-11,8.328367e-06,6.5650015e-06,2.9740664e-07,2.97242e-07,2.9740664e-07,2.97242e-07,4.977727,0.06752701
2.982346e-07,-4.9455186e-11,8.329714e-06,6.5660633e-06,2.9841436e-07,2.9815166e-07,2.9841436e-07,2.9815166e-07,4.977927,0.06772709
2.9919042e-07,-6.360208e-11,8.331052e-06,6.567119e-06,2.9942163e-07,2.9935723e-07,2.9942163e-07,2.9935723e-07,4.978127,0.067927174
3.0013675e-07,-8.0490774e-11,8.332363e-06,6.5681515e-06,3.0042935e-07,3.0051723e-07,3.0042935e-07,3.0051723e-07,4.9783273,0.06812725
3.011805e-07,-7.045203e-11,8.333644e-06,6.569161e-06,3.0143661e-07,3.013328e-07,3.0143661e-07,3.013328e-07,4.9785275,0.06832733
3.021615e-07,-7.755248e-11,8.334971e-06,6.5702075e-06,3.0244342e-07,3.0233838e-07,3.0244342e-07,3.0233838e-07,4.9787273,0.06852741
3.0322886e-07,-6.1023596e-11,8.336304e-06,6.5712584e-06,3.034507e-07,3.0334505e-07,3.034507e-07,3.0334505e-07,4.9789276,0.06872749
3.0413565e-07,-8.8534804e-11,8.337627e-06,6.5723016e-06,3.044575e-07,3.042106e-07,3.044575e-07,3.042106e-07,4.9791274,0.06892757
3.0520494e-07,-7.134806e-11,8.338973e-06,6.573362e-06,3.054643e-07,3.0520616e-07,3.054643e-07,3.0520616e-07,4.9793277,0.06912765
3.062247e-07,-6.778614e-11,8.340319e-06,6.574424e-06,3.0647112e-07,3.0633618e-07,3.0647112e-07,3.0633618e-07,4.979528,0.069327734
3.072409e-07,-6.508071e-11,8.341624e-06,6.5754525e-06,3.0747748e-07,3.073451e-07,3.0747748e-07,3.073451e-07,4.9797277,0.06952781
3.08211e-07,-7.5046455e-11,8.342926e-06,6.576478e-06,3.0848383e-07,3.086351e-07,3.0848383e-07,3.086351e-07,4.979928,0.06972789
3.091738e-07,-8.6908876e-11,8.34422e-06,6.5774984e-06,3.0948974e-07,3.0936414e-07,3.0948974e-07,3.0936414e-07,4.980128,0.06992797
3.1023387e-07,-7.2008594e-11,8.345542e-06,6.5785403e-06,3.1049564e-07,3.10394e-07,3.1049564e-07,3.10394e-07,4.980328,0.07012805
3.1113782e-07,-1.00051724e-10,8.346827e-06,6.5795534e-06,3.1150154e-07,3.1145623e-07,3.1150154e-07,3.1145623e-07,4.9805284,0.07032813
3.121482e-07,-9.869719e-11,8.348131e-06,6.580581e-06,3.1250698e-07,3.1239847e-07,3.1250698e-07,3.1239847e-07,4.980728,0.07052821
3.1316873e-07,-9.455016e-11,8.3494415e-06,6.581614e-06,3.1351243e-07,3.1338513e-07,3.1351243e-07,3.1338513e-07,4.9809284,0.070728295
3.1416812e-07,-9.6087444e-11,8.3507775e-06,6.5826675e-06,3.1451742e-07,3.1426515e-07,3.1451742e-07,3.1426515e-07,4.981128,0.07092837
3.1526272e-07,-7.1310985e-11,8.352101e-06,6.5837107e-06,3.1552196e-07,3.1531405e-07,3.1552196e-07,3.1531405e-07,4.9813285,0.07112845
3.163205e-07,-5.66715e-11,8.353436e-06,6.584763e-06,3.165265e-07,3.1636296e-07,3.165265e-07,3.1636296e-07,4.9815288,0.07132853
3.1723516e-07,-8.126409e-11,8.354749e-06,6.585798e-06,3.1753058e-07,3.173585e-07,3.1753058e-07,3.173585e-07,4.9817286,0.07152861
3.182694e-07,-7.297118e-11,8.356065e-06,6.5868358e-06,3.1853466e-07,3.1831408e-07,3.1853466e-07,3.1831408e-07,4.981929,0.07172869
3.192704e-07,-7.368934e-11,8.357378e-06,6.58787e-06,3.195383e-07,3.194341e-07,3.195383e-07,3.194341e-07,4.9821286,0.07192877
3.20185e-07,-9.805447e-11,8.358661e-06,6.588882e-06,3.2054146e-07,3.205052e-07,3.2054146e-07,3.205052e-07,4.982329,0.072128855
3.212554e-07,-7.943462e-11,8.359958e-06,6.5899044e-06,3.2154418e-07,3.2138522e-07,3.2154418e-07,3.2138522e-07,4.982529,0.07232893
3.222802e-07,-7.336942e-11,8.3612895e-06,6.5909535e-06,3.225469e-07,3.2231333e-07,3.225469e-07,3.2231333e-07,4.982729,0.07252901
3.2327543e-07,-7.5177455e-11,8.36262e-06,6.592002e-06,3.235487e-07,3.2328524e-07,3.235487e-07,3.2328524e-07,4.982929,0.07272909
3.2428338e-07,-7.3484815e-11,8.363931e-06,6.593036e-06,3.245505e-07,3.2453192e-07,3.245505e-07,3.2453192e-07,4.983129,0.07292917
3.2527578e-07,-7.5948914e-11,8.365231e-06,6.5940603e-06,3.2555187e-07,3.2538415e-07,3.2555187e-07,3.2538415e-07,4.9833293,0.07312925
3.262533e-07,-8.2373254e-11,8.366556e-06,6.5951053e-06,3.2655277e-07,3.2629305e-07,3.2655277e-07,3.2629305e-07,4.9835296,0.07332933
3.2730304e-07,-6.881723e-11,8.3678815e-06,6.59615e-06,3.275532e-07,3.2725862e-07,3.275532e-07,3.2725862e-07,4.9837294,0.073529415
3.2823044e-07,-8.878687e-11,8.3692075e-06,6.5971954e-06,3.285532e-07,3.2832196e-07,3.285532e-07,3.2832196e-07,4.9839296,0.07372949
3.292548e-07,-8.195709e-11,8.370531e-06,6.5982385e-06,3.2955273e-07,3.2941975e-07,3.2955273e-07,3.2941975e-07,4.9841294,0.07392957
3.3029977e-07,-6.9334725e-11,8.371831e-06,6.599264e-06,3.305518e-07,3.3039976e-07,3.305518e-07,3.3039976e-07,4.9843297,0.07412965
3.3122325e-07,-8.987812e-11,8.373144e-06,6.600298e-06,3.3154998e-07,3.3143198e-07,3.3154998e-07,3.3143198e-07,4.9845295,0.074329734
3.3225245e-07,-8.133959e-11,8.3744435e-06,6.6013226e-06,3.3254815e-07,3.3238865e-07,3.3254815e-07,3.3238865e-07,4.98473,0.07452981
3.3331028e-07,-6.46817e-11,8.37576e-06,6.602361e-06,3.3354542e-07,3.33342e-07,3.3354542e-07,3.33342e-07,4.98493,0.07472989
3.342461e-07,-8.146263e-11,8.377103e-06,6.603419e-06,3.3454222e-07,3.342047e-07,3.3454222e-07,3.342047e-07,4.98513,0.074929975
3.353041e-07,-6.45007e-11,8.378422e-06,6.6044586e-06,3.3553857e-07,3.3547425e-07,3.3553857e-07,3.3547425e-07,4.98533,0.07513005
3.3618525e-07,-9.594237e-11,8.379735e-06,6.605493e-06,3.3653401e-07,3.3630315e-07,3.3653401e-07,3.3630315e-07,4.98553,0.07533013
3.371734e-07,-9.782524e-11,8.381028e-06,6.606513e-06,3.37529e-07,3.3767873e-07,3.37529e-07,3.3767873e-07,4.98573,0.07553021
3.3828636e-07,-6.511833e-11,8.38229e-06,6.607507e-06,3.3852308e-07,3.3852538e-07,3.3852308e-07,3.3852538e-07,4.9859304,0.075730294
3.392852e-07,-6.3680936e-11,8.383593e-06,6.6085345e-06,3.395167e-07,3.394654e-07,3.395167e-07,3.394654e-07,4.98613,0.07593037
3.4028744e-07,-6.1186105e-11,8.384887e-06,6.609555e-06,3.4050987e-07,3.4042984e-07,3.4050987e-07,3.4042984e-07,4.9863305,0.07613045
3.4124332e-07,-7.119461e-11,8.386181e-06,6.6105754e-06,3.4150213e-07,3.4143875e-07,3.4150213e-07,3.4143875e-07,4.9865303,0.076330535
3.4224016e-07,-6.968857e-11,8.387478e-06,6.611597e-06,3.4249348e-07,3.4253875e-07,3.4249348e-07,3.4253875e-07,4.9867306,0.07653061
3.4319285e-07,-8.0191416e-11,8.388759e-06,6.6126067e-06,3.4348437e-07,3.435721e-07,3.4348437e-07,3.435721e-07,4.986931,0.07673069
3.4422132e-07,-6.960569e-11,8.390026e-06,6.613606e-06,3.4447436e-07,3.4460544e-07,3.4447436e-07,3.4460544e-07,4.9871306,0.07693077
3.451744e-07,-7.950351e-11,8.391328e-06,6.6146326e-06,3.4546343e-07,3.4530325e-07,3.4546343e-07,3.4530325e-07,4.987331,0.077130854
3.462055e-07,-6.769684e-11,8.392618e-06,6.6156485e-06,3.464516e-07,3.4653658e-07,3.464516e-07,3.4653658e-07,4.9875307,0.07733093
3.4714728e-07,-8.021229e-11,8.39393e-06,6.6166835e-06,3.4743886e-07,3.4727205e-07,3.4743886e-07,3.4727205e-07,4.987731,0.07753101
3.4818214e-07,-6.699075e-11,8.395258e-06,6.6177304e-06,3.4842566e-07,3.4855327e-07,3.4842566e-07,3.4855327e-07,4.9879313,0.077731095
3.4919321e-07,-5.993884e-11,8.396515e-06,6.618721e-06,3.494111e-07,3.4955215e-07,3.494111e-07,3.4955215e-07,4.988131,0.07793117
3.5006806e-07,-9.023597e-11,8.397784e-06,6.6197213e-06,3.5039608e-07,3.5072995e-07,3.5039608e-07,3.5072995e-07,4.9883313,0.07813125
3.5113663e-07,-6.6861405e-11,8.399044e-06,6.620715e-06,3.513797e-07,3.5162884e-07,3.513797e-07,3.5162884e-07,4.988531,0.07833133
3.5206205e-07,-8.2623984e-11,8.400332e-06,6.6217294e-06,3.523624e-07,3.524011e-07,3.523624e-07,3.524011e-07,4.9887314,0.078531414
3.5305274e-07,-8.017437e-11,8.401624e-06,6.6227476e-06,3.533442e-07,3.535011e-07,3.533442e-07,3.535011e-07,4.9889317,0.07873149
3.539655e-07,-9.89147e-11,8.402895e-06,6.6237503e-06,3.543251e-07,3.5460778e-07,3.543251e-07,3.5460778e-07,4.9891315,0.07893157
3.550165e-07,-7.938089e-11,8.40418e-06,6.624763e-06,3.5530508e-07,3.5549556e-07,3.5530508e-07,3.5549556e-07,4.9893317,0.079131655
3.5600627e-07,-7.631949e-11,8.405475e-06,6.6257835e-06,3.562837e-07,3.5647224e-07,3.562837e-07,3.5647224e-07,4.9895315,0.07933173
3.568893e-07,-1.0235538e-10,8.406747e-06,6.6267867e-06,3.572614e-07,3.577267e-07,3.572614e-07,3.577267e-07,4.989732,0.07953181
3.579788e-07,-7.1233894e-11,8.407988e-06,6.627765e-06,3.5823774e-07,3.5860558e-07,3.5823774e-07,3.5860558e-07,4.989932,0.07973189
3.5896187e-07,-6.900418e-11,8.409289e-06,6.6287903e-06,3.5921272e-07,3.5933897e-07,3.5921272e-07,3.5933897e-07,4.990132,0.079931974
